record_id,customer_id,payment_id,customer_payment_count,customer_success_rate,customer_previous_failures,payment_amount,currency,payment_method,failure_reason,attempt_number,hours_since_failure,action_taken,previous_action,previous_attempt_count,recovered,amount_recovered,recovery_time_hours
rec_689ab92d37c486,cust_ce88cb2dd4e8,pay_a928a5b291855a,5,0.96,0,939.65,INR,card,insufficient_funds,1,0.94,RETRY,,0,False,0.0,0.0
rec_f40b077950640a,cust_ce88cb2dd4e8,pay_a928a5b291855a,5,0.96,0,939.65,INR,card,insufficient_funds,2,3.88,RETRY,RETRY,1,False,0.0,0.0
rec_dc4e557f81b859,cust_225aed6cf045,pay_46b1654ac96782,5,0.489,3,1584.8,INR,card,bank_timeout,1,1.76,RETRY,,0,False,0.0,0.0
rec_b6ecb84ef3a2dc,cust_225aed6cf045,pay_46b1654ac96782,5,0.489,3,1584.8,INR,card,bank_timeout,2,10.8,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_d29c0131d44260,cust_373aedf8431e,pay_db847c06d84d64,38,0.705,11,7863.97,INR,card,bank_timeout,1,0.31,RETRY,,0,True,7863.97,0.86
rec_5e4908c8290a42,cust_6f96288295d8,pay_4878383ae037e9,8,0.957,0,1113.31,INR,upi,insufficient_funds,1,0.88,REMINDER,,0,False,0.0,0.0
rec_362387b49be9ec,cust_6f96288295d8,pay_4878383ae037e9,8,0.957,0,1113.31,INR,upi,insufficient_funds,2,3.59,STOP,REMINDER,1,False,0.0,0.0
rec_13caaeb6f486a2,cust_899a5349cb93,pay_c7e75797b73c91,11,0.718,3,10051.2,INR,upi,payment_method_issue,1,0.82,REMINDER,,0,True,10051.2,2.74
rec_44e928ac5122f0,cust_23a13e207fd2,pay_930e7347ff70ab,15,0.6,6,9605.56,INR,upi,bank_timeout,1,1.77,RETRY,,0,False,0.0,0.0
rec_c4844743cc8ba7,cust_23a13e207fd2,pay_930e7347ff70ab,15,0.6,6,9605.56,INR,upi,bank_timeout,2,6.89,REMINDER,RETRY,1,False,0.0,0.0
rec_3db538c9b16d3d,cust_23a13e207fd2,pay_930e7347ff70ab,15,0.6,6,9605.56,INR,upi,bank_timeout,3,24.53,PAYMENT_LINK,REMINDER,2,False,0.0,0.0
rec_3eb4a52789a132,cust_085606848a6f,pay_8f7a1e435a1ba9,11,0.924,1,2759.98,INR,upi,authentication_failed,1,0.95,PAYMENT_LINK,,0,False,0.0,0.0
rec_cbbd373242a1a4,cust_085606848a6f,pay_8f7a1e435a1ba9,11,0.924,1,2759.98,INR,upi,authentication_failed,2,15.37,REMINDER,PAYMENT_LINK,1,False,0.0,0.0
rec_ee1caec8b61d1f,cust_b676291d4e32,pay_6bc822f46893a3,12,0.771,3,614.52,INR,upi,payment_method_issue,1,0.48,PAYMENT_LINK,,0,True,614.52,1.56
rec_3dcead918e93ab,cust_5bb5c40c03cd,pay_d577c13108b92e,4,0.885,0,2131.13,INR,wallet,bank_timeout,1,1.75,REMINDER,,0,False,0.0,0.0
rec_9bd7871c976b1a,cust_5bb5c40c03cd,pay_d577c13108b92e,4,0.885,0,2131.13,INR,wallet,bank_timeout,2,15.14,PAYMENT_LINK,REMINDER,1,False,0.0,0.0
rec_f32de5305ade80,cust_5bb5c40c03cd,pay_d577c13108b92e,4,0.885,0,2131.13,INR,wallet,bank_timeout,3,27.01,STOP,PAYMENT_LINK,2,False,0.0,0.0
rec_e545fcc626fa46,cust_36fea0b438cd,pay_73230f23a17e34,9,0.383,6,6921.21,INR,upi,network_error,1,1.49,RETRY,,0,False,0.0,0.0
rec_70473d9d520826,cust_36fea0b438cd,pay_73230f23a17e34,9,0.383,6,6921.21,INR,upi,network_error,2,3.61,REMINDER,RETRY,1,False,0.0,0.0
rec_c1de6d58518e58,cust_f9fc9c3f3206,pay_c5e3be15f1dc52,9,0.628,3,1031.58,INR,card,authentication_failed,1,1.8,REMINDER,,0,False,0.0,0.0
rec_bb21d347fd3c90,cust_f9fc9c3f3206,pay_c5e3be15f1dc52,9,0.628,3,1031.58,INR,card,authentication_failed,2,6.65,PAYMENT_LINK,REMINDER,1,False,0.0,0.0
rec_c0e354e79b2df8,cust_ab310bfef5dd,pay_9d8feee1e12c66,27,0.832,5,1171.57,INR,card,insufficient_funds,1,1.02,PAYMENT_LINK,,0,False,0.0,0.0
rec_d288b06ad51f03,cust_6544e3136ea0,pay_1891e25c2418c7,4,0.752,1,2547.61,INR,upi,bank_timeout,1,1.81,RETRY,,0,False,0.0,0.0
rec_71e007b0bb6a36,cust_6544e3136ea0,pay_1891e25c2418c7,4,0.752,1,2547.61,INR,upi,bank_timeout,2,4.22,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_1eb46d3bd84126,cust_6544e3136ea0,pay_1891e25c2418c7,4,0.752,1,2547.61,INR,upi,bank_timeout,3,14.55,ESCALATE,PAYMENT_LINK,2,True,2547.61,14.87
rec_a170920c741638,cust_355cca9cfb6b,pay_dd500d6b163cb5,1,0.916,0,978.67,INR,upi,unknown,1,1.63,RETRY,,0,True,978.67,2.06
rec_f2fda085091f73,cust_277fecc6196b,pay_b01cad4eb4f17c,5,0.842,1,2788.24,INR,upi,payment_method_issue,1,1.61,REMINDER,,0,False,0.0,0.0
rec_db6ea0ba842ca5,cust_5cabcc97663f,pay_604f3c8d961a99,10,0.864,1,4981.89,INR,card,insufficient_funds,1,1.02,REMINDER,,0,True,4981.89,2.63
rec_f44f5031a82d48,cust_3b6dca0d6fe5,pay_7d9def75113808,16,0.973,0,782.93,INR,card,insufficient_funds,1,0.6,REMINDER,,0,False,0.0,0.0
rec_498a9d9dc39159,cust_afe3af138917,pay_4ac81bdae0028f,10,0.61,4,7412.0,INR,upi,authentication_failed,1,1.13,PAYMENT_LINK,,0,False,0.0,0.0
rec_afedc6c3697905,cust_698f546d5f29,pay_6cc3f8aaa9943d,6,0.978,0,1500.26,INR,card,bank_timeout,1,1.42,PAYMENT_LINK,,0,True,1500.26,3.44
rec_44b0703f0dfc73,cust_f68c62e6e2a4,pay_e3caa0c4371132,17,0.975,0,6681.05,INR,upi,insufficient_funds,1,1.38,RETRY,,0,False,0.0,0.0
rec_928fbbae38a7c6,cust_f68c62e6e2a4,pay_e3caa0c4371132,17,0.975,0,6681.05,INR,upi,insufficient_funds,2,11.15,PAYMENT_LINK,RETRY,1,True,6681.05,11.31
rec_c4196c8ac44fc2,cust_546fcba3b336,pay_1c3da4eba012c6,13,0.542,6,35305.32,INR,card,authentication_failed,1,0.14,REMINDER,,0,True,35305.32,1.92
rec_f0a4be8a3fab0c,cust_5aff459440dd,pay_5cb2703335e0ed,7,0.885,1,2957.61,INR,netbanking,insufficient_funds,1,1.46,PAYMENT_LINK,,0,True,2957.61,2.52
rec_a7c02a5960bb38,cust_63f2ae24fc3d,pay_1a3ecc7186cc55,3,0.716,1,2414.76,INR,card,insufficient_funds,1,0.15,REMINDER,,0,True,2414.76,2.04
rec_cae9250b9693ff,cust_da5a8bc37331,pay_15bd18badcaaf6,3,0.895,0,1611.63,INR,upi,network_error,1,0.14,RETRY,,0,False,0.0,0.0
rec_8329bd1a6cd6ce,cust_da5a8bc37331,pay_15bd18badcaaf6,3,0.895,0,1611.63,INR,upi,network_error,2,8.4,RETRY,RETRY,1,False,0.0,0.0
rec_81b01ca488800d,cust_140ff5896c62,pay_198493ce33e1f6,50,0.606,20,2035.94,INR,upi,insufficient_funds,1,0.28,REMINDER,,0,False,0.0,0.0
rec_c34055005f6bbc,cust_140ff5896c62,pay_198493ce33e1f6,50,0.606,20,2035.94,INR,upi,insufficient_funds,2,6.19,PAYMENT_LINK,REMINDER,1,False,0.0,0.0
rec_72742e763b6bec,cust_140ff5896c62,pay_198493ce33e1f6,50,0.606,20,2035.94,INR,upi,insufficient_funds,3,16.94,PAYMENT_LINK,PAYMENT_LINK,2,True,2035.94,19.38
rec_b918a6e885fde9,cust_0a76bd919e7f,pay_551a7dcd4f8420,14,0.299,10,1962.76,INR,card,authentication_failed,1,0.49,PAYMENT_LINK,,0,True,1962.76,1.53
rec_7d1d3494cb712e,cust_c47dd6784d31,pay_7e50a000c474e1,13,0.719,4,1071.07,INR,card,bank_timeout,1,0.71,RETRY,,0,True,1071.07,2.45
rec_bf86ad63851ab9,cust_2c56e0cda5ba,pay_5263f8e03c5969,19,0.702,6,1551.39,INR,upi,network_error,1,1.49,RETRY,,0,True,1551.39,1.85
rec_b84e2f114b523d,cust_7688d11fce47,pay_1d191f64f8cf81,8,0.382,5,1386.71,INR,card,technical_error,1,1.03,RETRY,,0,True,1386.71,1.81
rec_767f509578dc34,cust_e0354d75a90d,pay_9d7739b25287e5,28,0.877,3,8074.29,INR,card,insufficient_funds,1,1.4,RETRY,,0,False,0.0,0.0
rec_22a597cfed8707,cust_e0354d75a90d,pay_9d7739b25287e5,28,0.877,3,8074.29,INR,card,insufficient_funds,2,6.77,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_267d46e72de1bd,cust_e0354d75a90d,pay_9d7739b25287e5,28,0.877,3,8074.29,INR,card,insufficient_funds,3,11.4,ESCALATE,PAYMENT_LINK,2,False,0.0,0.0
rec_3150e60ded8982,cust_451b4cf36123,pay_3303343c300b6e,12,0.904,1,7839.58,INR,card,bank_timeout,1,0.99,RETRY,,0,True,7839.58,1.59
rec_904c01a1434fe1,cust_304630085fa7,pay_5e05b8b14e45a7,7,0.765,2,6629.42,INR,card,authentication_failed,1,1.35,PAYMENT_LINK,,0,False,0.0,0.0
rec_c88a9a7400af08,cust_08cac260b3f5,pay_c41c233da51396,12,0.886,1,1810.84,INR,netbanking,authentication_failed,1,1.94,REMINDER,,0,False,0.0,0.0
rec_2a3189ba24b17e,cust_08cac260b3f5,pay_c41c233da51396,12,0.886,1,1810.84,INR,netbanking,authentication_failed,2,7.65,PAYMENT_LINK,REMINDER,1,False,0.0,0.0
rec_5ae0bb5a797763,cust_1a3d1fa7bc89,pay_f84791e0e55d32,13,0.777,3,1631.77,INR,upi,network_error,1,0.72,RETRY,,0,True,1631.77,1.69
rec_8ed2de161ec809,cust_13ad3ead816e,pay_e21f01671404e4,20,0.78,4,4925.09,INR,card,authentication_failed,1,0.63,PAYMENT_LINK,,0,True,4925.09,2.38
rec_eee5b33e2dd34f,cust_2fb504019d26,pay_ddbb3fa40679c4,10,0.912,1,1504.01,INR,upi,network_error,1,0.51,ESCALATE,,0,False,0.0,0.0
rec_96107189016ff4,cust_2fb504019d26,pay_ddbb3fa40679c4,10,0.912,1,1504.01,INR,upi,network_error,2,14.47,PAYMENT_LINK,ESCALATE,1,False,0.0,0.0
rec_f89cad3f0ea66d,cust_acc216a01bbc,pay_40f66fdeea7255,14,0.93,1,235.38,INR,card,authentication_failed,1,1.32,ESCALATE,,0,False,0.0,0.0
rec_b4a4cb80273793,cust_8f5486b7c7b5,pay_7886f504ed758b,28,0.77,6,36024.86,INR,upi,insufficient_funds,1,1.76,RETRY,,0,True,36024.86,1.88
rec_d6578ecb552988,cust_c73323044822,pay_d8868de4d5853f,6,0.683,2,1440.46,INR,upi,insufficient_funds,1,1.73,RETRY,,0,False,0.0,0.0
rec_ba9cee3d25c379,cust_0e88c8ece651,pay_e7dd93a52b5194,27,0.742,7,39440.71,INR,card,bank_timeout,1,1.36,RETRY,,0,True,39440.71,1.88
rec_160a5654b24034,cust_b474634949fc,pay_9bc88efe4688d6,10,0.972,0,1614.3,INR,card,network_error,1,1.69,RETRY,,0,True,1614.3,2.58
rec_b96a33aae09012,cust_98dbf732dde4,pay_172f0d9beb02c6,6,0.294,4,440.97,INR,card,authentication_failed,1,0.14,PAYMENT_LINK,,0,False,0.0,0.0
rec_45d62ecd3030d7,cust_9adfe9816ab1,pay_f151ff15a46ee9,44,0.931,3,19261.89,INR,upi,bank_timeout,1,0.2,RETRY,,0,True,19261.89,1.02
rec_d5b07c12f31d40,cust_c1836315330f,pay_b2932bfb426507,7,0.636,3,457.75,INR,card,insufficient_funds,1,1.57,RETRY,,0,False,0.0,0.0
rec_58cfd9666f1104,cust_c1836315330f,pay_b2932bfb426507,7,0.636,3,457.75,INR,card,insufficient_funds,2,12.93,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_a190aa44a88875,cust_3c70dfcafba2,pay_57992f42351b3e,2,0.906,0,7533.89,INR,netbanking,network_error,1,0.27,RETRY,,0,True,7533.89,0.4
rec_19a7361be729b0,cust_94f79dbac581,pay_5f4dec1d52af89,19,0.905,2,2042.25,INR,netbanking,insufficient_funds,1,0.3,RETRY,,0,True,2042.25,1.51
rec_99d754775f8b00,cust_72e588e94b4f,pay_8bf9a66d7782e8,10,0.917,1,259.9,INR,netbanking,insufficient_funds,1,1.19,PAYMENT_LINK,,0,False,0.0,0.0
rec_ef4c113dc35f4e,cust_72e588e94b4f,pay_8bf9a66d7782e8,10,0.917,1,259.9,INR,netbanking,insufficient_funds,2,8.6,REMINDER,PAYMENT_LINK,1,True,259.9,11.03
rec_c0793f649167ad,cust_28b58db58c46,pay_c6299ca66d0767,10,0.816,2,1815.97,INR,upi,bank_timeout,1,0.42,RETRY,,0,True,1815.97,1.75
rec_2f4187bc149379,cust_3b5e2d657ce7,pay_0dc5d7d9f5bce0,11,0.89,1,23752.78,INR,upi,technical_error,1,0.97,RETRY,,0,True,23752.78,3.18
rec_d4d328086054a5,cust_91ddb9bf613d,pay_3ea6ca65b960df,11,0.743,3,1753.98,INR,upi,bank_timeout,1,0.4,RETRY,,0,True,1753.98,0.97
rec_ab7d09b27d01d7,cust_22b5f4571860,pay_63380b421887fa,4,0.684,1,2335.52,INR,card,network_error,1,1.81,RETRY,,0,True,2335.52,2.82
rec_361352a00b53d4,cust_99487f821831,pay_9bc81ea5e2b5e7,34,0.915,3,857.44,INR,card,authentication_failed,1,0.1,PAYMENT_LINK,,0,True,857.44,0.71
rec_ce65050b77052c,cust_171e16cc5da3,pay_2e0c5488a76f7d,16,0.676,5,996.9,INR,upi,technical_error,1,0.17,RETRY,,0,True,996.9,1.89
rec_4d8e6d5e0df473,cust_83601fb5b45b,pay_dcca9a71a7e701,2,0.899,0,2458.36,INR,card,bank_timeout,1,1.06,RETRY,,0,True,2458.36,2.75
rec_c275da34881e40,cust_9642b0525379,pay_ce9fbfeb9a87e4,14,0.918,1,7052.43,INR,card,insufficient_funds,1,0.74,PAYMENT_LINK,,0,False,0.0,0.0
rec_4201938b971444,cust_9642b0525379,pay_ce9fbfeb9a87e4,14,0.918,1,7052.43,INR,card,insufficient_funds,2,8.88,REMINDER,PAYMENT_LINK,1,True,7052.43,9.76
rec_d1b51519c44f37,cust_096765693cb2,pay_747a2ecddf48d6,10,0.728,3,1500.34,INR,card,technical_error,1,0.97,RETRY,,0,True,1500.34,2.06
rec_250768f2ba0ebd,cust_3e19fc1d9f6a,pay_6ac475a55b5cd6,1,0.858,0,1107.97,INR,upi,authentication_failed,1,0.78,REMINDER,,0,True,1107.97,1.04
rec_fa1267979bfe97,cust_2e7d952b785b,pay_f8cb57ff586b3c,37,0.917,3,1927.28,INR,netbanking,payment_method_issue,1,1.87,PAYMENT_LINK,,0,True,1927.28,2.72
rec_e98f8c8ad63c04,cust_9b2e18c05a24,pay_833bde7861c50c,11,0.846,2,14993.91,INR,netbanking,network_error,1,0.9,REMINDER,,0,True,14993.91,2.55
rec_c73f41d2b05958,cust_2bffe17b5324,pay_42cf4e6d92262e,15,0.732,4,35391.86,INR,upi,network_error,1,1.42,RETRY,,0,True,35391.86,3.76
rec_18deabfe5172e4,cust_0ceaaf73aced,pay_660f475f9ac88b,5,0.736,1,37771.56,INR,card,insufficient_funds,1,0.14,PAYMENT_LINK,,0,True,37771.56,1.66
rec_57314c4657cb9e,cust_23e2fcb472d8,pay_10501d6538973d,5,0.359,3,9553.48,INR,upi,insufficient_funds,1,0.9,REMINDER,,0,False,0.0,0.0
rec_b29e21268840e7,cust_23e2fcb472d8,pay_10501d6538973d,5,0.359,3,9553.48,INR,upi,insufficient_funds,2,8.01,ESCALATE,REMINDER,1,True,9553.48,10.15
rec_7395734b50b9ff,cust_2d6b8a4e18a7,pay_a923895d08429e,24,0.818,4,11709.51,INR,upi,authentication_failed,1,0.76,ESCALATE,,0,False,0.0,0.0
rec_21b6eb84899fad,cust_6e06809725e9,pay_2aaf196695be6c,29,0.934,2,8084.03,INR,upi,network_error,1,1.53,RETRY,,0,False,0.0,0.0
rec_4764a95699685a,cust_fb7d9f1c57eb,pay_3618187c37e2dc,2,0.729,1,33688.17,INR,card,bank_timeout,1,1.58,RETRY,,0,True,33688.17,3.47
rec_730f8b28ecaf54,cust_e2ba9fceaebb,pay_e27f7dc7aa0b46,29,0.874,4,8698.1,INR,upi,authentication_failed,1,1.11,PAYMENT_LINK,,0,False,0.0,0.0
rec_2379750a3964af,cust_a6fd0cb116e6,pay_885cc79300dab7,40,0.881,5,9866.41,INR,upi,network_error,1,0.29,RETRY,,0,True,9866.41,0.8
rec_63abbef5a77426,cust_ec3b9258f943,pay_9211d6cc997d4c,21,0.888,2,11509.4,INR,card,bank_timeout,1,1.18,RETRY,,0,True,11509.4,3.05
rec_758daaee760fdd,cust_1139fa1234c1,pay_753057b9295026,7,0.947,0,2648.02,INR,card,payment_method_issue,1,1.85,PAYMENT_LINK,,0,False,0.0,0.0
rec_01c31adc11e12e,cust_7f85c4e71177,pay_cbf80a9f3dec16,12,0.728,3,1490.94,INR,upi,technical_error,1,1.69,REMINDER,,0,False,0.0,0.0
rec_dcb71b1f785fa1,cust_7f85c4e71177,pay_cbf80a9f3dec16,12,0.728,3,1490.94,INR,upi,technical_error,2,15.67,REMINDER,REMINDER,1,False,0.0,0.0
rec_1ef8aca7898f35,cust_7f85c4e71177,pay_cbf80a9f3dec16,12,0.728,3,1490.94,INR,upi,technical_error,3,23.84,ESCALATE,REMINDER,2,False,0.0,0.0
rec_70a6d78ba64e23,cust_78460474927c,pay_b6fac9b988bf6b,2,0.885,0,1545.26,INR,upi,insufficient_funds,1,0.86,REMINDER,,0,True,1545.26,2.67
rec_a45c7178547c90,cust_632dbb5e486b,pay_4333240ad8d99a,7,0.744,2,8218.31,INR,upi,network_error,1,0.8,RETRY,,0,True,8218.31,2.03
rec_859353fa25e4e6,cust_ec993c800b7d,pay_c0a400887dd7fc,12,0.445,7,927.0,INR,card,insufficient_funds,1,1.6,REMINDER,,0,False,0.0,0.0
rec_b74112a5f1dde1,cust_ec993c800b7d,pay_c0a400887dd7fc,12,0.445,7,927.0,INR,card,insufficient_funds,2,8.21,PAYMENT_LINK,REMINDER,1,True,927.0,9.15
rec_9590690125fb24,cust_9e35836f66aa,pay_709ad1abb68c55,44,0.896,5,4389.97,INR,netbanking,bank_timeout,1,1.25,RETRY,,0,True,4389.97,3.38
rec_a5fc00b57c3911,cust_823c7ef9cd85,pay_dec78f9ebed649,4,0.612,2,27422.28,INR,upi,bank_timeout,1,0.75,PAYMENT_LINK,,0,True,27422.28,1.72
rec_75961b937fb0b7,cust_d7825ea3bbff,pay_e5aa8c5a7be752,4,0.879,0,2071.49,INR,card,bank_timeout,1,0.49,RETRY,,0,True,2071.49,0.83
rec_f62f197d8da40d,cust_0d5740850f0a,pay_bf0aabdfd708bd,15,0.772,3,10047.79,INR,upi,bank_timeout,1,0.48,RETRY,,0,True,10047.79,1.34
rec_74c0bea3b7a63c,cust_6cfbf1736b4d,pay_f86e92d61456a8,1,0.617,0,7019.7,INR,upi,bank_timeout,1,1.61,REMINDER,,0,False,0.0,0.0
rec_89747baf19283c,cust_fdf02450585b,pay_176350f54708b4,1,0.4,1,9600.04,INR,netbanking,payment_method_issue,1,0.35,PAYMENT_LINK,,0,True,9600.04,2.27
rec_b850b4401c8cd4,cust_0a4e5b70a6d9,pay_12b3b3eba247a4,100,0.882,12,524.94,INR,card,bank_timeout,1,1.13,RETRY,,0,True,524.94,2.61
rec_4cb50736a5310b,cust_887fe19cf7ba,pay_ce46abf396c49c,7,0.361,4,9799.89,INR,wallet,bank_timeout,1,0.87,RETRY,,0,True,9799.89,2.1
rec_2dc5852129c2f1,cust_a9151364778a,pay_ad8716e146794c,41,0.556,18,1063.65,INR,upi,unknown,1,1.9,RETRY,,0,False,0.0,0.0
rec_57a99ae7717572,cust_a9151364778a,pay_ad8716e146794c,41,0.556,18,1063.65,INR,upi,unknown,2,4.95,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_2793b627ac00cd,cust_f7aeede80a11,pay_c75ee63d318f79,8,0.881,1,848.05,INR,card,insufficient_funds,1,1.56,REMINDER,,0,False,0.0,0.0
rec_2839d888a99f8c,cust_f7aeede80a11,pay_c75ee63d318f79,8,0.881,1,848.05,INR,card,insufficient_funds,2,8.74,PAYMENT_LINK,REMINDER,1,True,848.05,9.21
rec_50ba8eddbec657,cust_6c936f698269,pay_9860f848a74b29,19,0.819,3,10017.79,INR,card,payment_method_issue,1,1.0,PAYMENT_LINK,,0,True,10017.79,1.87
rec_b777dcb9a97c69,cust_c41001080256,pay_6ac89d70c33ffe,1,0.667,0,2830.96,INR,card,insufficient_funds,1,1.33,REMINDER,,0,True,2830.96,3.39
rec_b8a4c19ff105c2,cust_abf390964a68,pay_ca79bb306d7088,33,0.453,18,1761.59,INR,upi,network_error,1,1.27,RETRY,,0,True,1761.59,1.71
rec_ec7172e77028eb,cust_63b4c08b6b8e,pay_b013b95163db2b,7,0.816,1,38846.16,INR,card,unknown,1,1.21,RETRY,,0,False,0.0,0.0
rec_a9230810c34604,cust_29ede7602334,pay_12f0ed7dbff49c,15,0.939,1,2369.68,INR,upi,bank_timeout,1,0.39,RETRY,,0,True,2369.68,1.04
rec_2f23cd0c36fdf9,cust_161d6acf1eb6,pay_05981489b087ab,22,0.531,10,2354.74,INR,netbanking,network_error,1,1.5,RETRY,,0,False,0.0,0.0
rec_b43d4bf9f8b034,cust_161d6acf1eb6,pay_05981489b087ab,22,0.531,10,2354.74,INR,netbanking,network_error,2,8.64,PAYMENT_LINK,RETRY,1,False,0.0,0.0
rec_6928cf38a469db,cust_161d6acf1eb6,pay_05981489b087ab,22,0.531,10,2354.74,INR,netbanking,network_error,3,14.78,ESCALATE,PAYMENT_LINK,2,False,0.0,0.0
rec_e9b9339e0f6eed,cust_161d6acf1eb6,pay_05981489b087ab,22,0.531,10,2354.74,INR,netbanking,network_error,4,23.62,STOP,ESCALATE,3,False,0.0,0.0
rec_c7d4a10f8eec22,cust_0ffa23664b4f,pay_6feccac290d2ab,1,0.428,1,48471.03,INR,netbanking,insufficient_funds,1,1.12,PAYMENT_LINK,,0,True,48471.03,1.36
rec_26f6ed64bd2af2,cust_b048faa112ae,pay_d9fafbb9d8a712,8,0.551,4,2781.99,INR,upi,unknown,1,1.53,PAYMENT_LINK,,0,True,2781.99,2.69
rec_39a8ab5e022f8a,cust_409d36025084,pay_56fdc5049341dd,35,0.492,18,2386.12,INR,upi,payment_method_issue,1,1.79,PAYMENT_LINK,,0,False,0.0,0.0
rec_539d5223c48d27,cust_409d36025084,pay_56fdc5049341dd,35,0.492,18,2386.12,INR,upi,payment_method_issue,2,8.95,PAYMENT_LINK,PAYMENT_LINK,1,False,0.0,0.0
rec_0a199083d83e26,cust_4ce6929f7a44,pay_d24f7225c519fd,9,0.822,2,1192.01,INR,netbanking,technical_error,1,0.39,RETRY,,0,True,1192.01,0.5
rec_2326e3d006fce6,cust_caf0f4421020,pay_53d47caf11bb79,3,0.866,0,11356.19,INR,upi,bank_timeout,1,0.41,RETRY,,0,False,0.0,0.0
rec_be7301e9de16a0,cust_caf0f4421020,pay_53d47caf11bb79,3,0.866,0,11356.19,INR,upi,bank_timeout,2,16.45,RETRY,RETRY,1,True,11356.19,18.82
rec_35aad597c1b0f4,cust_f5948a545f80,pay_70449b5172624b,9,0.368,6,774.77,INR,upi,technical_error,1,0.28,REMINDER,,0,False,0.0,0.0
rec_cdac6327614996,cust_1e42d2b80067,pay_bfeb32a45bbf78,3,0.898,0,27775.03,INR,card,bank_timeout,1,1.06,RETRY,,0,False,0.0,0.0
rec_d627224e4f5af6,cust_1e42d2b80067,pay_bfeb32a45bbf78,3,0.898,0,27775.03,INR,card,bank_timeout,2,9.78,STOP,RETRY,1,False,0.0,0.0
rec_0b9d55cd52c1e2,cust_e893be3d7354,pay_a6e997aed909f4,12,0.763,3,2998.18,INR,card,authentication_failed,1,0.84,RETRY,,0,False,0.0,0.0
rec_7845a524b1f01f,cust_e893be3d7354,pay_a6e997aed909f4,12,0.763,3,2998.18,INR,card,authentication_failed,2,5.09,PAYMENT_LINK,RETRY,1,True,2998.18,5.45
rec_e10b37815d7518,cust_96ef2ad6b97e,pay_ddc8ca3735b721,18,0.761,4,5637.76,INR,upi,technical_error,1,0.9,RETRY,,0,True,5637.76,2.93
rec_24f384efdf3d3d,cust_83d1677a79a6,pay_343e623f7f5fca,21,0.873,3,1949.87,INR,netbanking,insufficient_funds,1,0.71,PAYMENT_LINK,,0,False,0.0,0.0
rec_19a12723287dff,cust_83d1677a79a6,pay_343e623f7f5fca,21,0.873,3,1949.87,INR,netbanking,insufficient_funds,2,17.33,PAYMENT_LINK,PAYMENT_LINK,1,True,1949.87,18.85
rec_e648d7ae78304c,cust_ee9bf3e11d27,pay_10fab909fcfa1e,4,0.929,0,1530.93,INR,wallet,technical_error,1,1.12,RETRY,,0,False,0.0,0.0
rec_150a5643a8c1fb,cust_fffe77c839fe,pay_5d96d4598a3c87,3,0.965,0,37400.08,INR,card,authentication_failed,1,1.68,PAYMENT_LINK,,0,True,37400.08,3.7
rec_44482593e2327c,cust_6e8d0018a04d,pay_9d719800e30d0d,2,0.444,1,832.43,INR,card,authentication_failed,1,0.72,REMINDER,,0,False,0.0,0.0
rec_d9caa609ef438b,cust_6e8d0018a04d,pay_9d719800e30d0d,2,0.444,1,832.43,INR,card,authentication_failed,2,14.88,PAYMENT_LINK,REMINDER,1,True,832.43,16.55
rec_de993ecda0f354,cust_e9917f60a8c4,pay_cb505aa30c4aef,3,0.81,1,709.08,INR,card,bank_timeout,1,1.61,RETRY,,0,True,709.08,2.85
rec_ce96cc5e574aa9,cust_64f8f2268304,pay_36ff812dfe2181,10,0.888,1,934.85,INR,upi,network_error,1,1.35,RETRY,,0,False,0.0,0.0
rec_84e1f69ec3659e,cust_64f8f2268304,pay_36ff812dfe2181,10,0.888,1,934.85,INR,upi,network_error,2,17.3,RETRY,RETRY,1,True,934.85,17.59
rec_8da4f9166fa873,cust_107380cb46d9,pay_068187e9a46d4b,25,0.782,5,16797.42,INR,card,insufficient_funds,1,0.31,PAYMENT_LINK,,0,False,0.0,0.0
rec_d1ed43ba65c65e,cust_107380cb46d9,pay_068187e9a46d4b,25,0.782,5,16797.42,INR,card,insufficient_funds,2,18.06,PAYMENT_LINK,PAYMENT_LINK,1,False,0.0,0.0
rec_8a19de1f5cd708,cust_34a63e763217,pay_ae3a1f32d70b14,2,0.809,0,245.81,INR,upi,insufficient_funds,1,1.24,RETRY,,0,False,0.0,0.0
rec_47469fb733c320,cust_161d6acf1eb6,pay_19a2a60228a3d3,22,0.531,10,8714.17,INR,netbanking,bank_timeout,1,1.87,RETRY,,0,False,0.0,0.0
rec_f8d592a7859150,cust_161d6acf1eb6,pay_19a2a60228a3d3,22,0.531,10,8714.17,INR,netbanking,bank_timeout,2,4.65,STOP,RETRY,1,False,0.0,0.0
rec_c152caf60f2930,cust_9e3bf1b34330,pay_52696eeb77cf1e,1,0.914,0,2825.8,INR,card,bank_timeout,1,1.16,REMINDER,,0,False,0.0,0.0
rec_46b636eaf2f4f2,cust_4447ceab84ef,pay_c3bc5ca7290656,44,0.839,7,49104.34,INR,wallet,insufficient_funds,1,0.4,REMINDER,,0,True,49104.34,1.31
